exp,tf,in_filtered_279,profile_id,biosample,knock_method,platform,own_logfc,own_gene_measured,regulon_size,has_self_edge,self_edge_weight,frac_regulon_default,n_studymates,max_jaccard,base_rate10,base_rate5,self_edge_sign_decision,ulm_unmasked_frac,ulm_unmasked_hit10,ulm_unmasked_hit5,ulm_masked_frac,ulm_masked_hit10,ulm_masked_hit5,ulm_masked_symmetric_frac,ulm_masked_symmetric_hit10,ulm_masked_symmetric_hit5,ulm_noselfedge_frac,ulm_noselfedge_hit10,ulm_noselfedge_hit5,ulm_noother_frac,ulm_noother_hit10,ulm_noother_hit5,propagated_unmasked_frac,propagated_unmasked_hit10,propagated_unmasked_hit5,propagated_masked_frac,propagated_masked_hit10,propagated_masked_hit5
DataSet_03_203,NR4A3,False,GSE86924,1.1B4,siRNA,GPL13497,-0.3285183,True,40,True,1.0,0.725,0,0.0952381,0.11479028697571744,0.05739514348785872,default activation,0.24151436031331594,False,False,0.2819843342036554,False,False,0.4412532637075718,False,False,0.2885117493472585,False,False,0.24151436031331594,False,False,0.26109660574412535,False,False,0.31592689295039167,False,False
DataSet_01_052,NR5A1,False,GSE26529,NCI-H295R,shRNA,GPL6244,-0.1285,True,105,True,1.0,0.6952380952380952,0,0.18571429,0.0640176600441501,0.033112582781456956,default activation,0.007832898172323759,True,True,0.009138381201044387,True,True,0.005221932114882507,True,True,0.009138381201044387,True,True,0.007832898172323759,True,True,0.0391644908616188,True,True,0.08485639686684072,True,False
DataSet_01_182,NR5A2,False,GSE47803,MCF7,siRNA,GPL6947,-0.49334,True,63,True,1.0,0.5714285714285714,0,0.13157895,0.10927152317880795,0.056291390728476824,PMID,0.6514360313315927,False,False,0.7362924281984334,False,False,0.8368146214099217,False,False,0.7362924281984334,False,False,0.6514360313315927,False,False,0.8185378590078329,False,False,0.8890339425587467,False,False
DataSet_02_062,NRF1,False,ENCSR299HUJ,K562,CRISPRi,-,-0.42397,True,88,True,1.0,0.7159090909090909,0,0.10486891,0.10375275938189846,0.04194260485651214,default activation,0.6449086161879896,False,False,0.6631853785900783,False,False,0.48172323759791125,False,False,0.664490861618799,False,False,0.643603133159269,False,False,0.05352480417754569,True,False,0.057441253263707574,True,False
DataSet_01_268,OTX2,False,GSE66671,Neural precursor cells,siRNA,GPL16686,-0.70495,True,43,True,1.0,0.6511627906976745,0,0.09259259,0.13134657836644592,0.056291390728476824,default activation,0.014360313315926894,True,True,0.06005221932114883,True,False,0.04308093994778068,True,True,0.06135770234986945,True,False,0.014360313315926894,True,True,0.0013054830287206266,True,True,0.27154046997389036,False,False
DataSet_03_205,PARK7,True,GSE66722,LNCaP,siRNA,GPL19874,-4.931629,True,7,False,,0.0,18,0.125,0.10816777041942605,0.04746136865342163,,0.49216710182767626,False,False,0.4934725848563969,False,False,0.3968668407310705,False,False,0.49216710182767626,False,False,0.49216710182767626,False,False,0.03524804177545692,True,True,0.13185378590078328,False,False
DataSet_01_072,PAX2,False,GSE30501,TOV21G,shRNA,GPL570,-0.65385,True,24,False,,0.3333333333333333,0,0.11111111,0.0640176600441501,0.023178807947019868,,0.34464751958224543,False,False,0.3433420365535248,False,False,0.27154046997389036,False,False,0.34464751958224543,False,False,0.3433420365535248,False,False,0.1409921671018277,False,False,0.4216710182767624,False,False
DataSet_01_026,PAX3,True,GSE16249,NZM15,siRNA,GPL570,-1.25574,True,113,True,1.0,0.7699115044247787,2,0.08203125,0.11406423034330011,0.05647840531561462,default activation,0.07702349869451697,True,False,0.20365535248041775,False,False,0.12532637075718014,False,False,0.21801566579634465,False,False,0.06266318537859007,True,False,0.0013054830287206266,True,True,0.6892950391644909,False,False
DataSet_01_027,PAX3,True,GSE16249,NZM12,siRNA,GPL570,-1.05249,True,113,True,1.0,0.7699115044247787,2,0.08203125,0.11406423034330011,0.05647840531561462,default activation,0.12924281984334204,False,False,0.19712793733681463,False,False,0.1475195822454308,False,False,0.2010443864229765,False,False,0.1279373368146214,False,False,0.009138381201044387,True,True,0.05483028720626632,True,False
DataSet_01_359,PAX3,False,GSE35862,Rh30,shRNA,GPL6480,-0.23075,True,113,True,1.0,0.7699115044247787,0,0.08203125,0.11406423034330011,0.05647840531561462,default activation,0.0731070496083551,True,False,0.07963446475195822,True,False,0.031331592689295036,True,True,0.07963446475195822,True,False,0.07441253263707572,True,False,0.10182767624020887,False,False,0.22845953002610966,False,False
DataSet_03_206,PAX3,False,GSE31912,MCF7,siRNA,GPL570,0.1763082,True,113,True,1.0,0.7699115044247787,77,0.08203125,0.11406423034330011,0.05647840531561462,default activation,0.7023498694516971,False,False,0.6879895561357703,False,False,0.7493472584856397,False,False,0.6879895561357703,False,False,0.7036553524804178,False,False,0.8681462140992167,False,False,0.7859007832898173,False,False
DataSet_03_207,PBX1,True,GSE28006,MCF7,siRNA,GPL10558,-1.86539,True,62,True,1.0,0.0,0,0.1388889,0.04756637168141593,0.01327433628318584,PMID,0.24151436031331594,False,False,0.7101827676240209,False,False,0.5013054830287206,False,False,0.706266318537859,False,False,0.24151436031331594,False,False,0.04569190600522193,True,True,0.41383812010443866,False,False
DataSet_03_208,PBX1,True,GSE36928,LTED,siRNA,GPL10558,-1.237863,True,62,True,1.0,0.0,0,0.1388889,0.04756637168141593,0.01327433628318584,PMID,0.3720626631853786,False,False,0.6814621409921671,False,False,0.720626631853786,False,False,0.6866840731070496,False,False,0.36945169712793735,False,False,0.020887728459530026,True,True,0.24804177545691905,False,False
DataSet_03_209,PBX1,True,GSE39418,MCF7,siRNA,GPL10558,-1.123829,True,62,True,1.0,0.0,0,0.1388889,0.04756637168141593,0.01327433628318584,PMID,0.5691906005221932,False,False,0.8263707571801566,False,False,0.587467362924282,False,False,0.8276762402088773,False,False,0.5678851174934726,False,False,0.11096605744125326,False,False,0.3825065274151436,False,False
DataSet_01_188,PGR,False,GSE48853,Endometrial stromal cells,siRNA,GPL571,-0.26924,True,126,True,1.0,0.4126984126984127,0,0.115485564,0.08719646799116998,0.04415011037527594,default activation,0.7689295039164491,False,False,0.8302872062663186,False,False,0.6971279373368147,False,False,0.8276762402088773,False,False,0.7715404699738904,False,False,0.1919060052219321,False,False,0.5143603133159269,False,False
DataSet_01_054,PITX2,False,GSE27275,TM1,siRNA,GPL6883,-0.04471,True,141,True,1.0,0.851063829787234,0,0.083333336,0.07734806629834254,0.028729281767955802,default activation,0.12402088772845953,False,False,0.13054830287206268,False,False,0.13577023498694518,False,False,0.13054830287206268,False,False,0.12402088772845953,False,False,0.0731070496083551,True,False,0.07571801566579635,True,False
DataSet_01_055,PITX2,False,GSE27275,TM2,siRNA,GPL6883,0.06962,True,141,True,1.0,0.851063829787234,0,0.083333336,0.07734806629834254,0.028729281767955802,default activation,0.020887728459530026,True,True,0.020887728459530026,True,True,0.0039164490861618795,True,True,0.020887728459530026,True,True,0.020887728459530026,True,True,0.20757180156657964,False,False,0.19973890339425587,False,False
DataSet_01_005,POU5F1,False,GSE12320,GBS6,siRNA,GPL570,0.0,True,89,True,1.0,0.23595505617977527,0,0.21875,0.1581858407079646,0.09292035398230089,PMID,0.6462140992167101,False,False,0.6462140992167101,False,False,0.6148825065274152,False,False,0.6475195822454308,False,False,0.6462140992167101,False,False,0.10574412532637076,False,False,0.10574412532637076,False,False
DataSet_01_042,POU5F1,True,GSE21135,H1-hESC,shRNA,GPL6947,-2.46487,True,89,True,1.0,0.23595505617977527,0,0.21875,0.1581858407079646,0.09292035398230089,PMID,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.8459530026109661,False,False
DataSet_01_095,POU5F1,True,GSE34904,H1-hESC,shRNA,GPL10558,-2.36646,True,89,True,1.0,0.23595505617977527,2,0.21875,0.1581858407079646,0.09292035398230089,PMID,0.007832898172323759,True,True,0.010443864229765013,True,True,0.016971279373368148,True,True,0.014360313315926894,True,True,0.007832898172323759,True,True,0.0013054830287206266,True,True,0.5156657963446475,False,False
DataSet_03_214,PPARG,True,GSE88768,GM-CSF Macrophage,siRNA,GPL21185,-1.296667,True,342,False,,0.2046783625730994,0,0.2754491,0.1434878587196468,0.0739514348785872,,0.02349869451697128,True,True,0.0195822454308094,True,True,0.02349869451697128,True,True,0.02349869451697128,True,True,0.0195822454308094,True,True,0.0013054830287206266,True,True,0.0731070496083551,True,False
DataSet_01_006,PROX1,True,GSE12846,Primary lymphatic endothelial cells,siRNA,GPL570,-1.13977,True,34,False,,0.4117647058823529,1,0.077586204,0.0706401766004415,0.02207505518763797,,0.15926892950391644,False,False,0.16057441253263707,False,False,0.2349869451697128,False,False,0.15926892950391644,False,False,0.16057441253263707,False,False,0.597911227154047,False,False,0.7545691906005222,False,False
DataSet_03_216,PRRX1,False,GSE44305,Fibroblast,siRNA,GPL10558,0.1592089,True,6,False,,0.0,6,0.09090909,0.11602209944751381,0.06850828729281767,,0.6135770234986945,False,False,0.6135770234986945,False,False,0.5900783289817232,False,False,0.6135770234986945,False,False,0.6135770234986945,False,False,0.7767624020887729,False,False,0.7689295039164491,False,False
DataSet_03_217,PRRX1,True,GSE97426,691-MES,CRISPR,GPL570,-1.515082,True,6,False,,0.0,0,0.09090909,0.11602209944751381,0.06850828729281767,,0.7036553524804178,False,False,0.7036553524804178,False,False,0.7271540469973891,False,False,0.7036553524804178,False,False,0.7036553524804178,False,False,0.5757180156657964,False,False,0.5887728459530026,False,False
DataSet_01_051,RARA,True,GSE26298,MCF7,siRNA,GPL570,-1.27545,True,182,True,1.0,0.6483516483516484,0,0.15503876,0.08287292817679558,0.03314917127071823,default activation,0.9947780678851175,False,False,0.9947780678851175,False,False,0.9934725848563969,False,False,0.9947780678851175,False,False,0.9947780678851175,False,False,0.912532637075718,False,False,0.9503916449086162,False,False
DataSet_03_218,RARA,False,GSE22213,MCF7,siRNA,GPL6947,-0.436932,True,182,True,1.0,0.6483516483516484,0,0.15503876,0.08287292817679558,0.03314917127071823,default activation,0.9934725848563969,False,False,0.9960835509138382,False,False,0.9712793733681462,False,False,0.9960835509138382,False,False,0.9934725848563969,False,False,0.6031331592689295,False,False,0.8838120104438643,False,False
DataSet_03_219,RB1,False,GSE31912,MCF7,siRNA,GPL570,-0.491721,True,33,True,-1.0,0.48484848484848486,77,0.14035088,0.09050772626931568,0.03642384105960265,PMID,0.7101827676240209,False,False,0.5744125326370757,False,False,0.5248041775456919,False,False,0.5809399477806788,False,False,0.7114882506527415,False,False,0.0039164490861618795,True,True,0.16449086161879894,False,False
DataSet_01_030,RELA,True,GSE1676,HEK293,siRNA,GPL201,-2.00711,True,540,True,1.0,0.45555555555555555,2,0.5608215,0.21087680355160932,0.14206437291897892,default activation,0.0013054830287206266,True,True,0.0026109660574412533,True,True,0.0026109660574412533,True,True,0.0039164490861618795,True,True,0.0013054830287206266,True,True,0.007832898172323759,True,True,0.014360313315926894,True,True
DataSet_01_080,RELA,True,GSE31534,A375,siRNA,GPL570,-1.02265,True,540,True,1.0,0.45555555555555555,11,0.5608215,0.21087680355160932,0.14206437291897892,default activation,0.0391644908616188,True,True,0.04046997389033943,True,True,0.03524804177545692,True,True,0.04177545691906005,True,True,0.03655352480417755,True,True,0.016971279373368148,True,True,0.031331592689295036,True,True
DataSet_02_039,RELA,True,ENCSR052ZPX,K562,CRISPRi,-,-1.39551,True,540,True,1.0,0.45555555555555555,0,0.5608215,0.21087680355160932,0.14206437291897892,default activation,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.014360313315926894,True,True,0.015665796344647518,True,True
DataSet_03_222,RELA,True,GSE122918,WI38,siRNA,GPL17586,-1.321429,True,540,True,1.0,0.45555555555555555,2,0.5608215,0.21087680355160932,0.14206437291897892,default activation,0.013054830287206266,True,True,0.015665796344647518,True,True,0.016971279373368148,True,True,0.016971279373368148,True,True,0.013054830287206266,True,True,0.0013054830287206266,True,True,0.006527415143603133,True,True
DataSet_03_223,RELA,True,GSE144397,WI38,siRNA,GPL17586,-1.413095,True,540,True,1.0,0.45555555555555555,2,0.5608215,0.21087680355160932,0.14206437291897892,default activation,0.006527415143603133,True,True,0.006527415143603133,True,True,0.009138381201044387,True,True,0.006527415143603133,True,True,0.006527415143603133,True,True,0.0013054830287206266,True,True,0.006527415143603133,True,True
DataSet_03_224,RELA,False,GSE31912,MCF7,siRNA,GPL570,-0.7412863,True,540,True,1.0,0.45555555555555555,77,0.5608215,0.21087680355160932,0.14206437291897892,default activation,0.03655352480417755,True,True,0.044386422976501305,True,True,0.050913838120104436,True,False,0.04569190600522193,True,True,0.033942558746736295,True,True,0.0013054830287206266,True,True,0.03524804177545692,True,True
DataSet_01_294,RELB,False,GSE73158,A549,siRNA,GPL10558,-0.30257,True,56,True,1.0,0.5,0,0.33333334,0.10188261351052048,0.044296788482835,default activation,0.45039164490861616,False,False,0.5313315926892951,False,False,0.6475195822454308,False,False,0.5326370757180157,False,False,0.4490861618798956,False,False,0.8981723237597912,False,False,0.912532637075718,False,False
DataSet_03_225,RELB,True,GSE35463,MiaPaCa2,siRNA,GPL6244,-1.64003,True,56,True,1.0,0.5,0,0.33333334,0.10188261351052048,0.044296788482835,default activation,0.1370757180156658,False,False,0.22845953002610966,False,False,0.050913838120104436,True,False,0.22845953002610966,False,False,0.1370757180156658,False,False,0.4490861618798956,False,False,0.856396866840731,False,False
DataSet_03_226,RELB,False,GSE62815,SKOV3,shRNA,GPL6244,0.03642267,True,56,True,1.0,0.5,0,0.33333334,0.10188261351052048,0.044296788482835,default activation,0.5809399477806788,False,False,0.5718015665796344,False,False,0.5378590078328982,False,False,0.5744125326370757,False,False,0.5809399477806788,False,False,0.9503916449086162,False,False,0.9490861618798956,False,False
DataSet_03_227,RELB,False,GSE97783,HaCaT,siRNA,GPL10558,-0.6780348,True,56,True,1.0,0.5,0,0.33333334,0.10188261351052048,0.044296788482835,default activation,0.4321148825065274,False,False,0.45039164490861616,False,False,0.737597911227154,False,False,0.45430809399477806,False,False,0.4308093994778068,False,False,0.881201044386423,False,False,0.8825065274151436,False,False
DataSet_01_136,REST,True,GSE41386,Smooth muscle cells,siRNA,GPL570,-1.42747,True,73,False,,0.0,0,0.0625,0.24750277469478357,0.15760266370699222,,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0026109660574412533,True,True
DataSet_01_145,REST,True,GSE43033,H295R/TR,siRNA,GPL6244,-1.19468,True,73,False,,0.0,1,0.0625,0.24750277469478357,0.15760266370699222,,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.01174934725848564,True,True,0.02349869451697128,True,True
DataSet_01_211,REST,True,GSE51461,LNCaP,siRNA,GPL14550,-1.90083,True,73,False,,0.0,0,0.0625,0.24750277469478357,0.15760266370699222,,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True
DataSet_01_337,REST,True,GSE94466,NHEK,siRNA,GPL6244,-2.52843,True,73,False,,0.0,0,0.0625,0.24750277469478357,0.15760266370699222,,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True
DataSet_01_338,REST,True,GSE94467,NHEK,siRNA,GPL6244,-2.7384,True,73,False,,0.0,0,0.0625,0.24750277469478357,0.15760266370699222,,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0026109660574412533,True,True,0.0026109660574412533,True,True
DataSet_03_228,REST,True,GSE43033,H295R/TR,siRNA,GPL6244,-1.235054,True,73,False,,0.0,1,0.0625,0.24750277469478357,0.15760266370699222,,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0039164490861618795,True,True
DataSet_02_061,RFX5,True,ENCSR619EYC,K562,CRISPRi,-,-1.58857,True,24,True,1.0,0.9166666666666666,0,0.64285713,0.10154525386313466,0.06070640176600441,default activation,0.5195822454308094,False,False,0.6631853785900783,False,False,0.6422976501305483,False,False,0.660574412532637,False,False,0.5195822454308094,False,False,0.6057441253263708,False,False,0.6997389033942559,False,False
DataSet_01_022,RUNX1,False,GSE16238,HTB58,siRNA,GPL570,0.0,True,195,True,1.0,0.5846153846153846,0,0.114369504,0.0757238307349666,0.024498886414253896,default activation,0.2819843342036554,False,False,0.2819843342036554,False,False,0.25326370757180156,False,False,0.2819843342036554,False,False,0.2819843342036554,False,False,0.7637075718015666,False,False,0.7637075718015666,False,False
DataSet_01_023,RUNX1,False,GSE16238,TF-1,siRNA,GPL570,0.0,True,195,True,1.0,0.5846153846153846,0,0.114369504,0.0757238307349666,0.024498886414253896,default activation,0.7780678851174935,False,False,0.7780678851174935,False,False,0.5156657963446475,False,False,0.7780678851174935,False,False,0.7780678851174935,False,False,0.6801566579634465,False,False,0.6801566579634465,False,False
